date,url_link
2023-12-05 13:43:27+05:30,https://mail.google.com/mail/u/0/#inbox/FMfcgzGwHxvsSrZdnzFSkbKTbMWgLTlb
2023-12-05 13:44:53+05:30,https://mail.google.com/mail/u/0/#inbox
2023-12-05 13:44:55+05:30,https://mail.google.com/mail/u/0/#inbox/FMfcgzGwHxvsSrZmnKrKmshGNtXbjdnF
2023-12-05 13:46:03+05:30,https://mail.google.com/mail/u/0/#inbox
2023-12-05 13:46:04+05:30,https://mail.google.com/mail/u/0/#inbox/FMfcgzGwHxvsSrZmpRmqlPGKHQcLFNvf
2023-12-05 13:47:57+05:30,https://mail.google.com/mail/u/0/#inbox
2023-12-05 13:59:25+05:30,https://mail.google.com/mail/u/0/#inbox/FMfcgzGwHxvsSshbNsZQKzdNbgVGQMpn
2023-12-05 14:55:42+05:30,https://virtualdesk.co.in:2083/cpsess6620931369/frontend/jupiter/filemanager/index.html
2023-12-05 15:14:54+05:30,https://virtualdesk.co.in:2083/cpsess6620931369/frontend/jupiter/sql/PhpMyAdmin.html
2023-12-05 15:15:02+05:30,https://virtualdesk.co.in:2083/cpsess6620931369/3rdparty/phpMyAdmin/index.php
2023-12-05 15:15:13+05:30,https://virtualdesk.co.in:2083/cpsess6620931369/3rdparty/phpMyAdmin/index.php?route=/database/structure&db=virtuljp_office2023
2023-12-05 15:16:42+05:30,https://virtualdesk.co.in:2083/cpsess6620931369/3rdparty/phpMyAdmin/index.php?route=/sql&db=virtuljp_office2023&table=oc_enroll&pos=0
2023-12-05 15:28:43+05:30,https://virtualdesk.co.in:2083/cpsess6620931369/frontend/jupiter/filemanager/upload-ajax.html?file=&fileop=&dir=%2Fhome4%2Fvirtuljp%2Fpublic_html&dirop=&charset=&file_charset=&baseurl=&basedir=
2023-12-05 15:33:47+05:30,https://virtualdesk.co.in:2083/cpsess6620931369/frontend/jupiter/filemanager/upload-ajax.html?file=&fileop=&dir=%2Fhome4%2Fvirtuljp%2Fpublic_html%2Frndapp&dirop=&charset=&file_charset=&baseurl=&basedir=
2023-12-05 15:35:08+05:30,https://virtualdesk.co.in:2083/cpsess6620931369/frontend/jupiter/filemanager/showfile.html?file=error_log&fileop=&dir=%2Fhome4%2Fvirtuljp%2Fpublic_html%2Frndapp&dirop=&charset=&file_charset=&baseurl=&basedir=
2023-12-05 15:36:05+05:30,https://virtualdesk.co.in:2083/cpsess6620931369/frontend/jupiter/filemanager/showfile.html?file=error_log&fileop=&dir=%2Fhome4%2Fvirtuljp%2Fpublic_html%2Frndapp&dirop=&charset=&file_charset=&baseurl=&basedir=
2023-12-05 15:41:13+05:30,https://virtualdesk.co.in:2083/logout/?locale=en
2023-12-05 15:41:31+05:30,https://mail.google.com/mail/u/0/#inbox
2023-12-05 19:14:29+05:30,https://mail.google.com/mail/u/0/#search/lipfive
2023-12-05 19:14:29+05:30,https://mail.google.com/mail/u/0/#search/lipfive
2023-12-05 19:14:36+05:30,https://mail.google.com/mail/u/0/#search/fivelip
2023-12-05 19:14:36+05:30,https://mail.google.com/mail/u/0/#search/fivelip
2023-12-05 19:52:11+05:30,https://mail.google.com/mail/u/0/#inbox
2023-12-05 19:52:11+05:30,https://mail.google.com/mail/u/0/#inbox
2023-12-06 10:38:25+05:30,https://mail.google.com/mail/u/0/
2023-12-06 10:38:27+05:30,https://mail.google.com/mail/u/0/#inbox
2023-12-06 10:38:30+05:30,https://mail.google.com/mail/u/0/#inbox/FMfcgzGwHxvtGSDkfNgXSDvKNsCzrCQV
2023-12-06 10:38:31+05:30,https://mail.google.com/mail/u/0/#inbox
2023-12-06 10:38:32+05:30,https://mail.google.com/mail/u/0/#inbox/FMfcgzGwHxvtXtHMNnDWbcDmTfCMqtsv
2023-12-06 10:38:33+05:30,https://mail.google.com/mail/u/0/#inbox
2023-12-06 10:40:16+05:30,https://mail.google.com/mail/u/0/#inbox/FMfcgzGwHxxCLzvJnfQvfvftCjwjqsnG
2023-12-06 10:40:32+05:30,https://github.com/mpc001/Visual_Speech_Recognition_for_Multiple_Languages
2023-12-06 10:40:33+05:30,https://github.com/mpc001/Visual_Speech_Recognition_for_Multiple_Languages
2023-12-06 10:40:33+05:30,https://github.com/mpc001/Visual_Speech_Recognition_for_Multiple_Languages
2023-12-06 10:40:54+05:30,https://github.com/mpc001/Visual_Speech_Recognition_for_Multiple_Languages
2023-12-06 10:48:31+05:30,https://mail.google.com/mail/u/0/#inbox
2023-12-06 13:36:54+05:30,https://github.com/mpc001/Visual_Speech_Recognition_for_Multiple_Languages#visual-speech-recognition-for-multiple-languages
2023-12-06 13:36:54+05:30,https://github.com/mpc001/Visual_Speech_Recognition_for_Multiple_Languages#visual-speech-recognition-for-multiple-languages
2023-12-06 13:47:28+05:30,https://www.google.com/
2023-12-06 13:47:28+05:30,https://www.google.com/
2023-12-06 13:47:39+05:30,https://www.google.com/search?q=lip+reading+using+deep+learning&sca_esv=588287231&source=hp&ei=GC5wZa71M9WaseMP4Z222A4&iflsig=AO6bgOgAAAAAZXA8KMgkQzjgGLtj0Zz_IUTDZaRjp03M&oq=lip+reading+&gs_lp=Egdnd3Mtd2l6IgxsaXAgcmVhZGluZyAqAggBMgUQABiABDIFEAAYgAQyBRAAGIAEMgUQABiABDIFEAAYgAQyBRAAGIAEMgUQABiABDIFEAAYgAQyBRAAGIAEMgUQABiABEj2Q1AAWOUscAJ4AJABAJgB4QGgAc0LqgEFOS40LjG4AQPIAQD4AQHCAgsQABiABBixAxiDAcICCxAuGIMBGLEDGIAEwgIIEAAYgAQYsQPCAgUQLhiABMICERAuGIAEGLEDGIMBGMcBGNEDwgIOEC4YgAQYsQMYxwEY0QPCAgsQLhiABBixAxiDAcICCBAuGIAEGLEDwgIOEAAYgAQYigUYsQMYgwHCAhEQLhiDARjHARixAxjRAxiABA&sclient=gws-wiz
2023-12-06 13:47:39+05:30,https://www.google.com/search?q=lip+reading+using+deep+learning&sca_esv=588287231&source=hp&ei=GC5wZa71M9WaseMP4Z222A4&iflsig=AO6bgOgAAAAAZXA8KMgkQzjgGLtj0Zz_IUTDZaRjp03M&oq=lip+reading+&gs_lp=Egdnd3Mtd2l6IgxsaXAgcmVhZGluZyAqAggBMgUQABiABDIFEAAYgAQyBRAAGIAEMgUQABiABDIFEAAYgAQyBRAAGIAEMgUQABiABDIFEAAYgAQyBRAAGIAEMgUQABiABEj2Q1AAWOUscAJ4AJABAJgB4QGgAc0LqgEFOS40LjG4AQPIAQD4AQHCAgsQABiABBixAxiDAcICCxAuGIMBGLEDGIAEwgIIEAAYgAQYsQPCAgUQLhiABMICERAuGIAEGLEDGIMBGMcBGNEDwgIOEC4YgAQYsQMYxwEY0QPCAgsQLhiABBixAxiDAcICCBAuGIAEGLEDwgIOEAAYgAQYigUYsQMYgwHCAhEQLhiDARjHARixAxjRAxiABA&sclient=gws-wiz
2023-12-06 13:47:46+05:30,https://www.google.com/search?q=lip+reading+using+deep+learning+github&sca_esv=588287231&ei=Iy5wZbLfJLyaseMP4eyqgAU&oq=lip+reading+using+deep+learning&gs_lp=Egxnd3Mtd2l6LXNlcnAiH2xpcCByZWFkaW5nIHVzaW5nIGRlZXAgbGVhcm5pbmcqAggAMgoQABhHGNYEGLADMgoQABhHGNYEGLADMgoQABhHGNYEGLADMgoQABhHGNYEGLADMgoQABhHGNYEGLADMgoQABhHGNYEGLADMgoQABhHGNYEGLADMgoQABhHGNYEGLADSI0OUABYAHABeAGQAQCYAQCgAQCqAQC4AQHIAQDiAwQYACBBiAYBkAYI&sclient=gws-wiz-serp
2023-12-06 13:47:46+05:30,https://www.google.com/search?q=lip+reading+using+deep+learning+github&sca_esv=588287231&ei=Iy5wZbLfJLyaseMP4eyqgAU&oq=lip+reading+using+deep+learning&gs_lp=Egxnd3Mtd2l6LXNlcnAiH2xpcCByZWFkaW5nIHVzaW5nIGRlZXAgbGVhcm5pbmcqAggAMgoQABhHGNYEGLADMgoQABhHGNYEGLADMgoQABhHGNYEGLADMgoQABhHGNYEGLADMgoQABhHGNYEGLADMgoQABhHGNYEGLADMgoQABhHGNYEGLADMgoQABhHGNYEGLADSI0OUABYAHABeAGQAQCYAQCgAQCqAQC4AQHIAQDiAwQYACBBiAYBkAYI&sclient=gws-wiz-serp
2023-12-06 13:47:49+05:30,https://github.com/topics/lip-reading
2023-12-06 13:47:50+05:30,https://github.com/topics/lip-reading
2023-12-06 13:47:50+05:30,https://github.com/topics/lip-reading
2023-12-06 13:47:50+05:30,https://github.com/topics/lip-reading
2023-12-06 13:48:19+05:30,https://github.com/oghahroodi/Lip-Recognition
2023-12-06 13:48:19+05:30,https://github.com/oghahroodi/Lip-Recognition
2023-12-06 13:48:19+05:30,https://github.com/oghahroodi/Lip-Recognition
2023-12-06 13:48:19+05:30,https://github.com/oghahroodi/Lip-Recognition
2023-12-06 13:57:36+05:30,https://github.com/sindhura-pv/lip-reading
2023-12-06 13:57:36+05:30,https://github.com/sindhura-pv/lip-reading
2023-12-06 13:57:36+05:30,https://github.com/sindhura-pv/lip-reading
2023-12-06 13:57:36+05:30,https://github.com/sindhura-pv/lip-reading/issues
2023-12-06 13:57:36+05:30,https://github.com/sindhura-pv/lip-reading/issues
2023-12-06 13:57:36+05:30,https://github.com/sindhura-pv/lip-reading/issues
2023-12-06 13:57:36+05:30,https://github.com/sindhura-pv/lip-reading/issues
2023-12-06 13:57:37+05:30,https://github.com/sindhura-pv/lip-reading
2023-12-06 13:57:43+05:30,https://github.com/topics/lip-reading
2023-12-06 13:57:43+05:30,https://github.com/topics/lip-reading
2023-12-06 13:57:43+05:30,https://github.com/topics/lip-reading
2023-12-06 13:57:43+05:30,https://github.com/topics/lip-reading
2023-12-06 13:58:25+05:30,https://github.com/sindhura-pv/lip-reading
2023-12-06 13:58:25+05:30,https://github.com/sindhura-pv/lip-reading/tree/master/CNN
2023-12-06 13:58:25+05:30,https://github.com/sindhura-pv/lip-reading/tree/master/CNN
2023-12-06 13:58:30+05:30,https://github.com/sindhura-pv/lip-reading/tree/master/CNN/Character%20Based%20Model
2023-12-06 13:58:30+05:30,https://github.com/sindhura-pv/lip-reading/tree/master/CNN/Character%20Based%20Model
2023-12-06 13:58:37+05:30,https://github.com/sindhura-pv/lip-reading/tree/master/CNN
2023-12-06 13:58:37+05:30,https://github.com/sindhura-pv/lip-reading/tree/master/CNN
2023-12-06 13:58:38+05:30,https://github.com/sindhura-pv/lip-reading/tree/master/CNN/Word%20Based%20Model
2023-12-06 13:58:38+05:30,https://github.com/sindhura-pv/lip-reading/tree/master/CNN/Word%20Based%20Model
2023-12-06 13:58:44+05:30,https://github.com/sindhura-pv/lip-reading/tree/master/CNN/Word%20Based%20Model/words
2023-12-06 13:58:45+05:30,https://github.com/sindhura-pv/lip-reading/tree/master/CNN/Word%20Based%20Model/words
2023-12-06 13:58:48+05:30,https://github.com/sindhura-pv/lip-reading/tree/master/CNN/Word%20Based%20Model/words/01
2023-12-06 13:58:49+05:30,https://github.com/sindhura-pv/lip-reading/tree/master/CNN/Word%20Based%20Model/words/01
2023-12-06 13:58:52+05:30,https://github.com/sindhura-pv/lip-reading/tree/master/CNN
2023-12-06 13:58:52+05:30,https://github.com/sindhura-pv/lip-reading/tree/master/CNN
2023-12-06 13:58:55+05:30,https://github.com/sindhura-pv/lip-reading/tree/master
2023-12-06 13:58:55+05:30,https://github.com/sindhura-pv/lip-reading/tree/master
2023-12-06 13:58:55+05:30,https://github.com/sindhura-pv/lip-reading/tree/master/CNN
2023-12-06 14:12:39+05:30,https://github.com/Exgc/OpenSR
2023-12-06 14:12:39+05:30,https://github.com/Exgc/OpenSR
2023-12-06 14:12:39+05:30,https://github.com/Exgc/OpenSR
2023-12-06 14:13:01+05:30,https://github.com/Exgc/OpenSR
2023-12-06 14:13:14+05:30,https://github.com/Exgc/OpenSR
2023-12-06 14:13:14+05:30,https://github.com/Exgc/OpenSR/tree/main/opensr
2023-12-06 14:13:14+05:30,https://github.com/Exgc/OpenSR/tree/main/opensr
2023-12-06 14:13:18+05:30,https://github.com/Exgc/OpenSR/tree/main/opensr/misc
2023-12-06 14:13:19+05:30,https://github.com/Exgc/OpenSR/tree/main/opensr/misc
2023-12-06 14:13:21+05:30,https://github.com/Exgc/OpenSR/tree/main
2023-12-06 14:13:21+05:30,https://github.com/Exgc/OpenSR/tree/main
2023-12-06 14:13:21+05:30,https://github.com/Exgc/OpenSR/tree/main/opensr/misc
2023-12-06 14:13:24+05:30,https://github.com/Exgc/OpenSR/tree/main
2023-12-06 14:13:24+05:30,https://github.com/Exgc/OpenSR/tree/main/assets
2023-12-06 14:13:24+05:30,https://github.com/Exgc/OpenSR/tree/main/assets
2023-12-06 14:13:24+05:30,https://github.com/Exgc/OpenSR/tree/main/assets
2023-12-06 14:13:26+05:30,https://github.com/Exgc/OpenSR/blob/main/assets/opensr.png
2023-12-06 14:13:27+05:30,https://github.com/Exgc/OpenSR/blob/main/assets/opensr.png
2023-12-06 14:13:41+05:30,https://github.com/Exgc/OpenSR/blob/main/assets/opensr.png
2023-12-06 14:13:41+05:30,https://github.com/Exgc/OpenSR/blob/main/assets/opensr.png
2023-12-06 14:13:42+05:30,https://github.com/Exgc/OpenSR/blob/main/assets/opensr.png
2023-12-06 14:14:00+05:30,https://github.com/Exgc/OpenSR/blob/main/assets/opensr.png
2023-12-06 14:14:00+05:30,https://github.com/Exgc/OpenSR/tree/main
2023-12-06 14:14:00+05:30,https://github.com/Exgc/OpenSR/tree/main
2023-12-06 14:14:02+05:30,https://github.com/Exgc/OpenSR/tree/main
2023-12-06 14:14:02+05:30,https://github.com/Exgc/OpenSR/tree/main/fairseq
2023-12-06 14:14:02+05:30,https://github.com/Exgc/OpenSR/tree/main/fairseq
2023-12-06 14:14:03+05:30,https://github.com/Exgc/OpenSR/tree/main/fairseq
2023-12-06 14:14:05+05:30,https://github.com/Exgc/OpenSR/tree/main/fairseq/examples
2023-12-06 14:14:05+05:30,https://github.com/Exgc/OpenSR/tree/main/fairseq/examples
2023-12-06 14:14:15+05:30,https://github.com/Exgc/OpenSR/tree/main/fairseq/examples/quant_noise
2023-12-06 14:14:16+05:30,https://github.com/Exgc/OpenSR/tree/main/fairseq/examples/quant_noise
2023-12-06 14:16:28+05:30,https://github.com/VIPL-Audio-Visual-Speech-Understanding/deep-face-speechreading
2023-12-06 14:16:28+05:30,https://github.com/VIPL-Audio-Visual-Speech-Understanding/deep-face-speechreading
2023-12-06 14:16:28+05:30,https://github.com/VIPL-Audio-Visual-Speech-Understanding/deep-face-speechreading
2023-12-06 14:16:29+05:30,https://github.com/VIPL-Audio-Visual-Speech-Understanding/deep-face-speechreading
2023-12-06 14:16:54+05:30,https://github.com/VIPL-Audio-Visual-Speech-Understanding/deep-face-speechreading
2023-12-06 14:16:54+05:30,https://github.com/VIPL-Audio-Visual-Speech-Understanding/deep-face-speechreading/tree/main/eval_lrw1000
2023-12-06 14:16:54+05:30,https://github.com/VIPL-Audio-Visual-Speech-Understanding/deep-face-speechreading/tree/main/eval_lrw1000
2023-12-06 14:17:02+05:30,https://github.com/VIPL-Audio-Visual-Speech-Understanding/deep-face-speechreading/tree/main/eval_lrw1000/models
2023-12-06 14:17:02+05:30,https://github.com/VIPL-Audio-Visual-Speech-Understanding/deep-face-speechreading/tree/main/eval_lrw1000/models
2023-12-06 14:17:05+05:30,https://github.com/VIPL-Audio-Visual-Speech-Understanding/deep-face-speechreading/blob/main/eval_lrw1000/models/cbam.py
2023-12-06 14:17:06+05:30,https://github.com/VIPL-Audio-Visual-Speech-Understanding/deep-face-speechreading/blob/main/eval_lrw1000/models/cbam.py
2023-12-06 14:17:08+05:30,https://github.com/VIPL-Audio-Visual-Speech-Understanding/deep-face-speechreading/blob/main/eval_lrw1000/models/cbam.py
2023-12-06 14:17:08+05:30,https://github.com/VIPL-Audio-Visual-Speech-Understanding/deep-face-speechreading/tree/main
2023-12-06 14:17:08+05:30,https://github.com/VIPL-Audio-Visual-Speech-Understanding/deep-face-speechreading/tree/main
2023-12-06 14:17:23+05:30,https://github.com/VIPL-Audio-Visual-Speech-Understanding/deep-face-speechreading/tree/main
2023-12-06 14:17:23+05:30,https://github.com/VIPL-Audio-Visual-Speech-Understanding/deep-face-speechreading/tree/main
2023-12-06 14:17:23+05:30,https://github.com/VIPL-Audio-Visual-Speech-Understanding/deep-face-speechreading/tree/main
2023-12-06 14:17:23+05:30,https://github.com/VIPL-Audio-Visual-Speech-Understanding/deep-face-speechreading/tree/main
2023-12-06 14:30:42+05:30,https://github.com/Chris10M/Lip2Speech
2023-12-06 14:30:42+05:30,https://github.com/Chris10M/Lip2Speech
2023-12-06 14:30:42+05:30,https://github.com/Chris10M/Lip2Speech
2023-12-06 14:31:04+05:30,https://github.com/Chris10M/Lip2Speech
2023-12-06 14:43:58+05:30,https://github.com/deepconvolution/LipNet
2023-12-06 14:43:58+05:30,https://github.com/deepconvolution/LipNet
2023-12-06 14:43:58+05:30,https://github.com/deepconvolution/LipNet
2023-12-06 14:44:17+05:30,https://github.com/deepconvolution/LipNet
2023-12-06 15:06:43+05:30,https://www.google.com/search?q=lip+reading+using+deep+learning+github&sca_esv=588287231&ei=Iy5wZbLfJLyaseMP4eyqgAU&oq=lip+reading+using+deep+learning&gs_lp=Egxnd3Mtd2l6LXNlcnAiH2xpcCByZWFkaW5nIHVzaW5nIGRlZXAgbGVhcm5pbmcqAggAMgoQABhHGNYEGLADMgoQABhHGNYEGLADMgoQABhHGNYEGLADMgoQABhHGNYEGLADMgoQABhHGNYEGLADMgoQABhHGNYEGLADMgoQABhHGNYEGLADMgoQABhHGNYEGLADSI0OUABYAHABeAGQAQCYAQCgAQCqAQC4AQHIAQDiAwQYACBBiAYBkAYI&sclient=gws-wiz-serp#ip=1
2023-12-06 15:07:51+05:30,https://github.com/mramanindia/openmouthtracking
2023-12-06 15:07:51+05:30,https://github.com/mramanindia/openmouthtracking
2023-12-06 15:07:51+05:30,https://github.com/mramanindia/openmouthtracking
2023-12-06 15:07:51+05:30,https://github.com/mramanindia/openmouthtracking
2023-12-06 16:13:39+05:30,https://github.com/AumkarG/Automated-Online-Proctor
2023-12-06 16:13:40+05:30,https://github.com/AumkarG/Automated-Online-Proctor
2023-12-06 16:13:40+05:30,https://github.com/AumkarG/Automated-Online-Proctor
2023-12-06 16:14:01+05:30,https://github.com/AumkarG/Automated-Online-Proctor
2023-12-06 16:43:36+05:30,https://github.com/amrkh97/Lipify-LipReading
2023-12-06 16:43:36+05:30,https://github.com/amrkh97/Lipify-LipReading
2023-12-06 16:43:36+05:30,https://github.com/amrkh97/Lipify-LipReading
2023-12-06 16:43:58+05:30,https://github.com/amrkh97/Lipify-LipReading
2023-12-06 16:48:25+05:30,https://github.com/amrkh97/Lipify-LipReading
2023-12-06 16:48:26+05:30,https://github.com/amrkh97/Lipify-LipReading
2023-12-06 16:48:27+05:30,https://github.com/topics/cnn
2023-12-06 16:48:27+05:30,https://github.com/topics/cnn
2023-12-06 16:48:27+05:30,https://github.com/topics/cnn
2023-12-06 16:48:27+05:30,https://github.com/topics/cnn
2023-12-06 16:48:30+05:30,https://github.com/amrkh97/Lipify-LipReading
2023-12-06 16:48:30+05:30,https://github.com/amrkh97/Lipify-LipReading
2023-12-06 16:48:31+05:30,https://github.com/amrkh97/Lipify-LipReading
2023-12-06 16:48:47+05:30,https://github.com/amrkh97/Lipify-LipReading
2023-12-06 16:49:07+05:30,https://github.com/amrkh97/Lipify-LipReading
2023-12-06 16:49:07+05:30,https://github.com/amrkh97/Lipify-LipReading/commit/9e97336a84d6b8eb877cd72ca17e65b587260f3b
2023-12-06 16:49:07+05:30,https://github.com/amrkh97/Lipify-LipReading/commit/9e97336a84d6b8eb877cd72ca17e65b587260f3b
2023-12-06 16:49:18+05:30,https://github.com/amrkh97/Lipify-LipReading
2023-12-06 16:49:18+05:30,https://github.com/amrkh97/Lipify-LipReading
2023-12-06 16:49:18+05:30,https://github.com/amrkh97/Lipify-LipReading/commit/9e97336a84d6b8eb877cd72ca17e65b587260f3b
2023-12-06 16:52:25+05:30,https://github.com/no-aya/lipreading-model
2023-12-06 16:52:25+05:30,https://github.com/no-aya/lipreading-model
2023-12-06 16:52:25+05:30,https://github.com/no-aya/lipreading-model
2023-12-06 16:52:27+05:30,https://github.com/no-aya/lipreading-model
2023-12-06 17:19:51+05:30,https://portfolios.cs.earlham.edu/wp-content/uploads/2019/08/CS488_Karan_Final_Paper.pdf
2023-12-06 17:22:37+05:30,https://github.com/mpc001/Lipreading_using_Temporal_Convolutional_Networks
2023-12-06 17:22:38+05:30,https://github.com/mpc001/Lipreading_using_Temporal_Convolutional_Networks
2023-12-06 17:22:38+05:30,https://github.com/mpc001/Lipreading_using_Temporal_Convolutional_Networks
2023-12-06 17:22:57+05:30,https://github.com/joseph-zhong/LipReading
2023-12-06 17:22:57+05:30,https://github.com/joseph-zhong/LipReading
2023-12-06 17:22:57+05:30,https://github.com/joseph-zhong/LipReading
2023-12-06 17:22:57+05:30,https://github.com/joseph-zhong/LipReading
2023-12-06 17:26:11+05:30,https://github.com/VIPL-Audio-Visual-Speech-Understanding/learn-an-effective-lip-reading-model-without-pains
2023-12-06 17:26:12+05:30,https://github.com/VIPL-Audio-Visual-Speech-Understanding/learn-an-effective-lip-reading-model-without-pains
2023-12-06 17:26:12+05:30,https://github.com/VIPL-Audio-Visual-Speech-Understanding/learn-an-effective-lip-reading-model-without-pains
2023-12-06 17:26:12+05:30,https://github.com/VIPL-Audio-Visual-Speech-Understanding/learn-an-effective-lip-reading-model-without-pains
2023-12-06 17:38:34+05:30,https://www.google.com/
2023-12-06 17:38:34+05:30,https://www.google.com/
2023-12-06 17:38:36+05:30,https://www.google.com/search?q=virtual+tailor+tryon+python+code&sca_esv=588352402&source=hp&ei=QmRwZaqjDq_c2roP7KC2sAo&iflsig=AO6bgOgAAAAAZXByUmHJCDLuXzFxXNJTXGqxTUCgQ8D4&ved=0ahUKEwiqzM6u4_qCAxUvrlYBHWyQDaYQ4dUDCAo&uact=5&oq=virtual+tailor+tryon+python+code&gs_lp=Egdnd3Mtd2l6IiB2aXJ0dWFsIHRhaWxvciB0cnlvbiBweXRob24gY29kZTIFECEYoAEyBRAhGKABSNkCUABYAHAAeACQAQCYAaUBoAGlAaoBAzAuMbgBA8gBAPgBAvgBAQ&sclient=gws-wiz
2023-12-06 17:38:36+05:30,https://www.google.com/search?q=virtual+tailor+tryon+python+code&sca_esv=588352402&source=hp&ei=QmRwZaqjDq_c2roP7KC2sAo&iflsig=AO6bgOgAAAAAZXByUmHJCDLuXzFxXNJTXGqxTUCgQ8D4&ved=0ahUKEwiqzM6u4_qCAxUvrlYBHWyQDaYQ4dUDCAo&uact=5&oq=virtual+tailor+tryon+python+code&gs_lp=Egdnd3Mtd2l6IiB2aXJ0dWFsIHRhaWxvciB0cnlvbiBweXRob24gY29kZTIFECEYoAEyBRAhGKABSNkCUABYAHAAeACQAQCYAaUBoAGlAaoBAzAuMbgBA8gBAPgBAvgBAQ&sclient=gws-wiz
2023-12-06 17:38:50+05:30,https://www.catalyzex.com/s/Virtual%20Try%20On
2023-12-06 17:38:50+05:30,https://www.catalyzex.com/s/Virtual%20Try%20On
2023-12-06 17:39:01+05:30,https://www.catalyzex.com/paper/arxiv:2310.04558/code
